400!AdelaideStE!2013!529000!500-599!1!1!No!Yes
105!TheQueensway!1101!499900!600-699!1+1!1!Yes!No
20!LaidlawSt!1114!689000!1000-1199!2+1!2!Yes!Yes
22!WellesleyStE!601!728000!900-999!2!2!Yes!Yes
9!SpadinaAve!312!469000!500-599!1!1!No!Yes
51!HarrisonGardenBlvd!611!499900!700-799!1+1!1!Yes!Yes
28!AvondaleAve!906!529888!600-699!1+1!1!Yes!No
51!TrolleyCres!UNKNOWN!494900!500-599!1!1!No!No
27!ReanDr!703!699800!900-999!2!2!Yes!Yes
365!ChurchSt!PH09!699000!600-699!1+1!1!No!No
27!ReanDr!604!459000!600-699!1+1!1!Yes!Yes
7!KenastonGdns!124!529000!600-699!1+1!1!No!No
16!HarbourSt!4902!2100000!1600-1799!3!3!Yes!Yes
80!GrandravineDr!812!295900!600-699!1!1!Yes!Yes
24!SouthportSt!253!539000!900-999!2!1!Yes!Yes
1!KingStW!UNKNOWN!469000!600-699!1!1!No!No
139!MertonSt!1039!649800!700-799!1+1!2!No!Yes
25!RichgroveDr!102!549000!1000-1199!2!2!Yes!No
15!LaRoseAve!1412!459000!1200-1399!3!2!Yes!Yes
39!KimbercroftCrt!512!429990!1000-1199!2+1!2!Yes!Yes
225!SherwayGardensRd!1403!434500!500-599!1!1!Yes!Yes
20!GilderDr!505!309900!1000-1199!2!1!Yes!No
1!GreystoneWalkDr!1586!415000!1000-1199!2!2!Yes!No
56!AnnieCraigDr!1603!550000!600-699!1+1!1!Yes!Yes
44!GerrardSt!1805!1199900!1400-1599!2+1!2!Yes!Yes
2055!DanforthAve!807!570000!700-799!2!1!Yes!Yes
59!AnnieCraigDr!UNKNOWN!569900!600-699!1+1!1!Yes!Yes
236!AlbionRd!2003!289000!1000-1199!3!2!Yes!No
3!RowntreeRd!1405!399900!1000-1199!2!2!Yes!Yes
19!SingerCrt!1016!409900!500-599!1!1!No!No
88!HarbourSt!1602!563900!0-499!1!1!No!No
1!KingStW!UNKNOWN!449000!500-599!1!1!No!No
236!AlbionRd!1004!275000!1200-1399!3!2!Yes!No
1950!KennedyRd!713!374000!1000-1199!3!1!Yes!Yes
352!FrontStW!PH1!79786!0-499!Studio!0!Yes!Yes
426!UniversityAve!1508!669000!700-799!1+1!1!No!Yes
386!YongeSt!UNKNOWN!899999!800-899!2!2!Yes!Yes
33!SheppardAveE!UNKNOWN!498800!500-599!1!1!Yes!Yes
5!RowntreeRd!814!439000!1000-1199!2!2!Yes!Yes
125!PeterSt!2406!679900!700-799!1+1!1!No!No
56!SidneyBelseyCres!104!450000!1000-1199!3!2!Yes!Yes
69!MapleBranchPath!37!549000!1800-1999!3+1!3!Yes!No
3018!YongeSt!1112!595000!500-599!1!1!Yes!Yes
100!LothertonPtwy!1107!269000!900-999!3!1!Yes!Yes
18!YorkvilleAve!1609!1090000!800-899!2!2!Yes!Yes
1!MichaelPowerPl!1402!480000!600-699!1+1!1!Yes!Yes
51!TrolleyCres!612!469500!500-599!1!1!No!No
5!VicoraLinkWay!502!339000!800-899!2!1!Yes!Yes
85!TheDonwayW!203!479000!500-599!1!1!Yes!Yes
2119!LakeShoreBlvdW!109!624900!900-999!2+1!2!Yes!No
2645!JaneSt!438!269900!1000-1199!3!2!Yes!No
215!FortYorkBlvd!603!489000!500-599!1!1!No!Yes
17!RuddingtonDr!603!888000!1000-1199!2+1!2!Yes!Yes
18!LeeCentreDr!2207!399888!600-699!2!1!Yes!Yes
170!BayviewAve!401!534900!500-599!1!1!No!Yes
57!StJosephSt!519!899000!700-799!2!2!No!No
151!VillageGreenSq!1903!459000!700-799!2!2!Yes!No
220!GeorgeSt!704!988888!1200-1399!2!3!Yes!Yes
1105!LeslieSt!302!599000!800-899!2!2!Yes!Yes
1801!BayviewAve!209!575000!900-999!2!2!Yes!Yes
20!BruyeresMews!2313!555000!600-699!1+1!1!Yes!No
101!ErskineAve!UNKNOWN!1630000!1400-1599!2+1!3!Yes!Yes
121!LingRd!413!309900!900-999!1+1!2!Yes!Yes
36!LeeCentreDr!802!398000!600-699!1+1!1!Yes!No
