101!ErskineAve!2810!3300!1000-1199!2!3!Yes!Yes
50!CharlesStE!3204!1825!0-499!1!1!No!Yes
390!CherrySt!1606!2200!500-599!1!1!Yes!Yes
5500!YongeSt!2009!1950!500-599!1!1!Yes!Yes
33!SheppardAveE!901!2100!500-599!1!1!Yes!No
6!HumberlineDr!702!2200!1200-1399!2!2!Yes!Yes
70!TemperanceSt!PH3!2000!0-499!Studio!1!Yes!Yes
18!YongeSt!1613!2750!600-699!2!1!Yes!Yes
35!EmpressAve!1908!2500!800-899!2!2!Yes!No
42!CharlesStE!4804!3950!900-999!3!2!Yes!No
3!MichaelPowerPl!605!1875!500-599!1!1!Yes!Yes
42!CharlesStE!2010!2100!0-499!1!1!No!No
100!HarbourSt!6003!2350!500-599!1!1!No!No
215!SherwayGardensRd!1106!2000!500-599!1!1!Yes!No
2181!YongeSt!2002!3200!1000-1199!2!2!Yes!No
15!NorthtownWay!2421!2300!600-699!1+1!1!Yes!No
88!HarbourSt!3411!1800!0-499!Studio!1!No!No
99!HarbourSq!2606!2500!800-899!1!1!Yes!Yes
290!AdelaideSt!2601!3000!800-899!2!1!No!Yes
15!NorthtownWay!1128!2600!700-799!2!2!Yes!No
185!RoehamptonAve!1411!1900!0-499!Studio!1!No!No
525!AdelaideStW!Lph29!3000!800-899!2!2!Yes!Yes
112!GeorgeSt!Th102!2750!800-899!2!1!No!No
101!ErskineAve!UNKNOWN!2400!500-599!1+1!1!Yes!Yes
70!HighParkAve!901!2175!500-599!1!1!Yes!Yes
20!GothicAve!110!2500!600-699!1+1!1!Yes!Yes
88!HarbourSt!4111!2000!0-499!Studio!1!No!No
59!AnnieCraigDr!1808!2000!500-599!1!1!Yes!Yes
569!KingStE!202!1800!0-499!1!1!No!No
565!WilsonAve!114W!1850!700-799!1+1!1!Yes!No
19!ApplewoodLane!252!2700!1200-1399!3!3!Yes!No
25!VikingLane!1249!2750!1000-1199!2+1!2!Yes!Yes
250!ScarlettRd!402!2300!1000-1199!2!1!Yes!No
637!LakeShoreBlvdW!429!3000!800-899!1!1!Yes!No
628!FleetSt!1303!2975!1000-1199!2!2!No!Yes
388!YongeSt!6204!2650!700-799!1+1!1!Yes!Yes
101!ErskineAve!1513!2000!600-699!1+1!1!No!No
955!BaySt!201!2195!0-499!1!1!No!No
275!YorklandRd!1010!2530!800-899!2!2!Yes!No
31!BalesAve!1807!1950!500-599!1!1!Yes!Yes
18!GraydonHallDr!1908!1900!500-599!1!1!Yes!No
121!LingRd!1009!2200!1000-1199!2!2!Yes!Yes
600!FleetSt!2305!2880!700-799!2!2!Yes!No
230!KingStE!518!2800!700-799!1+1!2!Yes!No
8!TheEsplanade!1206!3750!900-999!2!2!No!No
5!SheppardAveE!1823!3250!900-999!2!2!Yes!Yes
101!ErskineAve!1801!2100!500-599!1+1!1!No!Yes
872!SheppardAveW!602!2300!900-999!2!2!Yes!Yes
438!KingStW!614!2800!700-799!1+1!2!Yes!Yes
77!HarbourSq!509!2900!700-799!1!1!Yes!Yes
915!KingStW!407!2899!600-699!1!1!No!No
10!NorthtownWay!1306!2200!600-699!1+1!1!Yes!Yes
72!EstherShinerBlvd!2202!1950!600-699!1+1!1!Yes!No
